"","BEZNAME","BEZNR","time","Temperature_raw","Temperature_pop"
"698","Region Prättigau / Davos",1849,"2026-07-24",10.9791803359985,11.4735317230225
"699","Region Prättigau / Davos",1849,"2026-07-25",14.2772436141968,14.7680063247681
"700","Region Prättigau / Davos",1849,"2026-07-26",10.788800239563,11.2699117660522
"701","Region Landquart",1845,"2026-07-22",14.7362661361694,15.9606161117554
"702","Region Landquart",1845,"2026-07-23",14.8819017410278,16.061803817749
"703","Region Landquart",1845,"2026-07-24",15.7980108261108,16.9178066253662
"704","Region Landquart",1845,"2026-07-25",19.41086769104,20.4867515563965
"705","Region Landquart",1845,"2026-07-26",15.7331552505493,16.8123168945312
"706","Region Plessur",1848,"2026-07-22",10.8633823394775,14.9893226623535
"707","Region Plessur",1848,"2026-07-23",11.0689029693604,15.0488538742065
"708","Region Plessur",1848,"2026-07-24",12.2593898773193,16.1692924499512
"709","Region Plessur",1848,"2026-07-25",15.660774230957,19.7776184082031
"710","Region Plessur",1848,"2026-07-26",12.0678100585938,15.7987642288208
"711","Canton de Neuchâtel",2400,"2026-07-22",17.1223564147949,18.14914894104
"712","Canton de Neuchâtel",2400,"2026-07-23",17.3990936279297,18.3939933776855
"713","Canton de Neuchâtel",2400,"2026-07-24",18.732027053833,19.6082744598389
"714","Canton de Neuchâtel",2400,"2026-07-25",21.1494121551514,21.6555213928223
"715","Canton de Neuchâtel",2400,"2026-07-26",18.394983291626,19.0729942321777
"716","District de Moutier",2604,"2026-07-22",16.4874000549316,16.5638465881348
"717","District de Moutier",2604,"2026-07-23",16.4639110565186,16.5626411437988
"718","District de Moutier",2604,"2026-07-24",17.5595245361328,17.614673614502
"719","District de Moutier",2604,"2026-07-25",20.8894081115723,20.9188404083252
"720","District de Moutier",2604,"2026-07-26",18.9243507385254,19.0124225616455
