"dist_num","mean","median","p75","p90","p95","p975","p99"
"600",0.046599961411239,0.0375738863634176,0.0704316627695541,0.105856976653336,0.127167148227023,0.14149240799819,0.158518061309104
"700",0.0435489990396083,0.03134924591683,0.0638665386838955,0.104087052819968,0.132310486246541,0.152585924294809,0.180368015448969
"800",0.0458518176944569,0.0356051423946278,0.0707396464457147,0.105773344189198,0.12733836800708,0.147309714274277,0.160946375289384
"900",0.053794173105995,0.0422643982273286,0.0804799452039983,0.122012805516969,0.148441026850555,0.173163111484868,0.190518059697419
"1001",0.0631622155411699,0.0535181568759925,0.0948282047722082,0.128419322290081,0.151220177289319,0.170909599201449,0.185299151845936
"1002",0.0502761537236285,0.035516457680707,0.0750484450756516,0.118711530634041,0.149644411332758,0.172768813198631,0.202245195326833
"1003",0.0363696185120503,0.0157713140833887,0.0513087610465612,0.100091354622709,0.140111427075803,0.167183898915448,0.200800892046181
"1004",0.0586086750354105,0.046247218865983,0.0884237153182998,0.124951924730627,0.148811968476335,0.175028844288334,0.191811462105694
"1005",0.0447598049238427,0.0211788890985845,0.0632500101498944,0.119752702533363,0.165290634559076,0.212325015062437,0.241891859392381
"1006",0.0607684549241214,0.0530631764173063,0.0917779329088544,0.121948291683484,0.140682425082318,0.153798216469327,0.166612671040276
"1007",0.0446150094624709,0.0299051550613337,0.0655432503718133,0.10786991294219,0.135778543364199,0.158737258450339,0.186172228724873
"1101",0.051473936240632,0.0337561735849219,0.0726906969818195,0.129427282724893,0.16223800431757,0.196711230662527,0.22432989964437
"1102",0.0425961961449024,0.0196183004687562,0.0597884837944166,0.118844909901736,0.165254298998612,0.193238380371528,0.234982324225429
"1103",0.0540873462562721,0.038358200058296,0.0787891252776818,0.128720646770705,0.163806061469318,0.188814678905758,0.213055241288544
"1104",0.0502478728299575,0.0318666264360855,0.0742307130541428,0.126490833664334,0.159692264822524,0.185197157396507,0.218970271919005
"1105",0.0497674013336267,0.0337512707981539,0.071989617457512,0.119959381857746,0.152422933033757,0.179432292916787,0.207714421936989
"1106",0.07564469127768,0.0709637782055819,0.11397402000464,0.144774664287932,0.161534362150905,0.173980894352353,0.182483212200932
"1107",0.0557301578080042,0.0258973281531718,0.0806985109030808,0.164244872759529,0.21987604206118,0.263980048155457,0.2959043328641
"1108",0.0525630670203586,0.0363400663834058,0.0756897897252066,0.125511447030344,0.154603426462573,0.187770955904833,0.217196205751152
"1109",0.060519304885646,0.0470320126437606,0.0892799978728026,0.133749723401769,0.163117560612841,0.190269426333386,0.207454482705146
"1110",0.0724516486407871,0.0696242217158435,0.112988255006425,0.139888105696279,0.149421885951077,0.153864821043245,0.158622279367257
"1200",0.061713172815893,0.0487047146070433,0.0899531045083449,0.135363592547524,0.164828912664436,0.179998618316664,0.207616398814681
"1301",0.0494364895662294,0.0302050544334067,0.071371961366935,0.126364222646821,0.166060052739203,0.190584022430772,0.22283069760253
"1302",0.0522795245336238,0.0361611515759366,0.077938548536746,0.125601844941182,0.156630136420156,0.179493620458615,0.206794185699314
"1303",0.0645485050091057,0.054280580535148,0.0985098970718284,0.137917375232068,0.161401541595502,0.176844624631538,0.191566573458363
"1304",0.0460489372356673,0.0251177980932194,0.0669583271535545,0.120440987026319,0.157558403444884,0.187485502713894,0.21843560066195
"1305",0.0599192971312362,0.0504656792481432,0.0927491522803521,0.127493998118689,0.146498456599877,0.158283951923292,0.176535617647073
"1401",0.0600350782701576,0.0473118754575292,0.0878609238952886,0.13147478398162,0.162308502351678,0.190031811530298,0.213024718335592
"1402",0.0631540211353938,0.0520212570130852,0.0930487135661074,0.136848122599446,0.162098849992631,0.190483647208611,0.20612500619463
"1403",0.0599824871571184,0.0491717841813348,0.0882917130935233,0.130815566330822,0.154322740049898,0.183392253180222,0.197217558370291
"1404",0.0549981089795306,0.041650839710592,0.0815303024004021,0.12442035025197,0.154181851630047,0.177668375795418,0.196103833071791
"1405",0.0856917590247803,0.0874395750409419,0.130233699980929,0.153245254901747,0.161215959506488,0.165656445317134,0.16728038487998
