"BEZNAME","BEZNR","time","warning_level"
"Bezirk Affoltern",101,"2026-06-17","1"
"Bezirk Affoltern",101,"2026-06-18","2"
"Bezirk Affoltern",101,"2026-06-19","3"
"Bezirk Affoltern",101,"2026-06-20","2"
"Bezirk Affoltern",101,"2026-06-21","3"
